movement_id,product_id,movement_date,movement_type,quantity_change,reference_type,reference_id
MOV-0008308,PRD-0060,2026-01-18,SALE,-7,Order,ORD-002755
MOV-0008309,PRD-0007,2026-01-18,SALE,-20,Order,ORD-002755
MOV-0008310,PRD-0038,2025-04-13,SALE,-15,Order,ORD-002756
MOV-0008311,PRD-0008,2025-04-13,SALE,-3,Order,ORD-002756
MOV-0008312,PRD-0019,2025-04-13,SALE,-35,Order,ORD-002756
MOV-0008313,PRD-0007,2025-04-13,SALE,-6,Order,ORD-002756
MOV-0008314,PRD-0024,2025-04-13,SALE,-15,Order,ORD-002756
MOV-0008315,PRD-0013,2025-04-13,SALE,-50,Order,ORD-002756
MOV-0008316,PRD-0030,2025-04-13,SALE,-23,Order,ORD-002756
MOV-0008317,PRD-0050,2026-06-13,SALE,-30,Order,ORD-002757
MOV-0008318,PRD-0028,2026-06-13,SALE,-15,Order,ORD-002757
MOV-0008319,PRD-0044,2026-06-13,SALE,-15,Order,ORD-002757
MOV-0008320,PRD-0049,2026-06-13,SALE,-30,Order,ORD-002757
MOV-0008321,PRD-0036,2026-06-13,SALE,-15,Order,ORD-002757
MOV-0008322,PRD-0069,2025-05-15,SALE,-2,Order,ORD-002758
MOV-0008323,PRD-0033,2025-05-15,SALE,-7,Order,ORD-002758
MOV-0008324,PRD-0021,2026-06-07,SALE,-21,Order,ORD-002759
MOV-0008325,PRD-0050,2026-06-07,SALE,-25,Order,ORD-002759
MOV-0008326,PRD-0038,2026-06-07,SALE,-7,Order,ORD-002759
MOV-0008327,PRD-0049,2026-06-07,SALE,-11,Order,ORD-002759
MOV-0008328,PRD-0005,2026-06-07,SALE,-36,Order,ORD-002759
MOV-0008329,PRD-0040,2026-06-07,SALE,-4,Order,ORD-002759
MOV-0008330,PRD-0004,2026-06-07,SALE,-21,Order,ORD-002759
MOV-0008331,PRD-0045,2026-03-17,SALE,-49,Order,ORD-002760
MOV-0008332,PRD-0013,2026-03-17,SALE,-80,Order,ORD-002760
MOV-0008333,PRD-0005,2026-03-17,SALE,-45,Order,ORD-002760
MOV-0008334,PRD-0020,2026-03-17,SALE,-10,Order,ORD-002760
MOV-0008335,PRD-0034,2026-06-20,SALE,-16,Order,ORD-002764
MOV-0008336,PRD-0032,2026-06-20,SALE,-19,Order,ORD-002764
MOV-0008337,PRD-0070,2025-12-20,SALE,-15,Order,ORD-002765
MOV-0008338,PRD-0003,2025-08-26,SALE,-7,Order,ORD-002766
MOV-0008339,PRD-0040,2025-08-26,SALE,-7,Order,ORD-002766
MOV-0008340,PRD-0066,2025-08-26,SALE,-27,Order,ORD-002766
MOV-0008341,PRD-0046,2025-08-26,SALE,-4,Order,ORD-002766
MOV-0008342,PRD-0030,2025-08-26,SALE,-24,Order,ORD-002766
MOV-0008343,PRD-0059,2026-07-08,SALE,-16,Order,ORD-002767
MOV-0008344,PRD-0021,2026-07-08,SALE,-12,Order,ORD-002767
MOV-0008345,PRD-0013,2026-07-08,SALE,-73,Order,ORD-002767
MOV-0008346,PRD-0005,2026-07-08,SALE,-57,Order,ORD-002767
MOV-0008347,PRD-0066,2026-06-08,SALE,-4,Order,ORD-002768
MOV-0008348,PRD-0029,2026-06-08,SALE,-4,Order,ORD-002768
MOV-0008349,PRD-0016,2026-06-08,SALE,-4,Order,ORD-002768
MOV-0008350,PRD-0036,2026-06-08,SALE,-1,Order,ORD-002768
MOV-0008351,PRD-0005,2026-01-08,SALE,-16,Order,ORD-002769
MOV-0008352,PRD-0066,2026-01-08,SALE,-25,Order,ORD-002769
MOV-0008353,PRD-0045,2026-01-08,SALE,-12,Order,ORD-002769
MOV-0008354,PRD-0052,2026-01-08,SALE,-21,Order,ORD-002769
MOV-0008355,PRD-0027,2026-01-08,SALE,-53,Order,ORD-002769
MOV-0008356,PRD-0069,2026-07-06,SALE,-3,Order,ORD-002770
MOV-0008357,PRD-0060,2026-07-06,SALE,-10,Order,ORD-002770
MOV-0008358,PRD-0014,2026-07-06,SALE,-7,Order,ORD-002770
MOV-0008359,PRD-0037,2025-05-29,SALE,-27,Order,ORD-002772
MOV-0008360,PRD-0065,2025-05-29,SALE,-27,Order,ORD-002772
MOV-0008361,PRD-0003,2025-05-29,SALE,-7,Order,ORD-002772
MOV-0008362,PRD-0050,2025-05-29,SALE,-15,Order,ORD-002772
MOV-0008363,PRD-0056,2025-05-29,SALE,-15,Order,ORD-002772
MOV-0008364,PRD-0045,2025-05-23,SALE,-7,Order,ORD-002773
MOV-0008365,PRD-0026,2025-05-22,SALE,-12,Order,ORD-002774
MOV-0008366,PRD-0003,2025-05-22,SALE,-2,Order,ORD-002774
MOV-0008367,PRD-0011,2025-05-22,SALE,-6,Order,ORD-002774
MOV-0008368,PRD-0049,2025-05-22,SALE,-22,Order,ORD-002774
MOV-0008369,PRD-0053,2025-05-22,SALE,-2,Order,ORD-002774
MOV-0008370,PRD-0052,2026-04-06,SALE,-4,Order,ORD-002775
MOV-0008371,PRD-0016,2026-04-06,SALE,-2,Order,ORD-002775
MOV-0008372,PRD-0060,2026-04-06,SALE,-7,Order,ORD-002775
MOV-0008373,PRD-0007,2026-04-06,SALE,-4,Order,ORD-002775
MOV-0008374,PRD-0034,2026-07-23,SALE,-10,Order,ORD-002777
MOV-0008375,PRD-0061,2026-07-23,SALE,-15,Order,ORD-002777
MOV-0008376,PRD-0025,2026-07-23,SALE,-15,Order,ORD-002777
MOV-0008377,PRD-0016,2026-07-23,SALE,-7,Order,ORD-002777
MOV-0008378,PRD-0036,2026-01-10,SALE,-9,Order,ORD-002778
MOV-0008379,PRD-0003,2026-01-10,SALE,-5,Order,ORD-002778
MOV-0008380,PRD-0069,2026-01-10,SALE,-7,Order,ORD-002778
MOV-0008381,PRD-0053,2026-01-10,SALE,-7,Order,ORD-002778
MOV-0008382,PRD-0040,2026-06-23,SALE,-2,Order,ORD-002779
MOV-0008383,PRD-0003,2026-06-23,SALE,-7,Order,ORD-002779
MOV-0008384,PRD-0045,2026-06-23,SALE,-10,Order,ORD-002779
MOV-0008385,PRD-0004,2026-06-23,SALE,-14,Order,ORD-002779
MOV-0008386,PRD-0034,2025-09-07,SALE,-5,Order,ORD-002780
MOV-0008387,PRD-0050,2025-04-23,SALE,-20,Order,ORD-002781
MOV-0008388,PRD-0003,2025-04-23,SALE,-3,Order,ORD-002781
MOV-0008389,PRD-0036,2025-04-23,SALE,-7,Order,ORD-002781
MOV-0008390,PRD-0066,2025-04-23,SALE,-15,Order,ORD-002781
MOV-0008391,PRD-0031,2025-04-23,SALE,-5,Order,ORD-002781
MOV-0008392,PRD-0034,2026-05-04,SALE,-9,Order,ORD-002783
MOV-0008393,PRD-0039,2026-05-04,SALE,-15,Order,ORD-002783
MOV-0008394,PRD-0047,2026-05-04,SALE,-13,Order,ORD-002783
MOV-0008395,PRD-0024,2026-05-04,SALE,-41,Order,ORD-002783
MOV-0008396,PRD-0049,2026-05-04,SALE,-15,Order,ORD-002783
MOV-0008397,PRD-0023,2026-01-05,SALE,-9,Order,ORD-002785
MOV-0008398,PRD-0009,2026-01-05,SALE,-6,Order,ORD-002785
MOV-0008399,PRD-0066,2026-01-05,SALE,-5,Order,ORD-002785
MOV-0008400,PRD-0030,2026-01-05,SALE,-23,Order,ORD-002785
MOV-0008401,PRD-0069,2026-01-05,SALE,-5,Order,ORD-002785
MOV-0008402,PRD-0062,2026-08-29,SALE,-36,Order,ORD-002786
MOV-0008403,PRD-0034,2026-08-29,SALE,-11,Order,ORD-002786
MOV-0008404,PRD-0002,2026-08-29,SALE,-47,Order,ORD-002786
MOV-0008405,PRD-0027,2026-08-29,SALE,-55,Order,ORD-002786
MOV-0008406,PRD-0067,2025-08-23,SALE,-37,Order,ORD-002787
MOV-0008407,PRD-0060,2025-08-23,SALE,-2,Order,ORD-002787
MOV-0008408,PRD-0045,2025-08-23,SALE,-22,Order,ORD-002787
MOV-0008409,PRD-0066,2025-04-20,SALE,-26,Order,ORD-002788
MOV-0008410,PRD-0022,2025-04-20,SALE,-6,Order,ORD-002788
MOV-0008411,PRD-0069,2026-08-04,SALE,-4,Order,ORD-002789
MOV-0008412,PRD-0031,2026-08-04,SALE,-22,Order,ORD-002789
MOV-0008413,PRD-0011,2026-08-04,SALE,-6,Order,ORD-002789
MOV-0008414,PRD-0066,2026-02-20,SALE,-25,Order,ORD-002790
MOV-0008415,PRD-0070,2026-02-20,SALE,-42,Order,ORD-002790
MOV-0008416,PRD-0047,2026-02-20,SALE,-11,Order,ORD-002790
MOV-0008417,PRD-0016,2026-02-20,SALE,-18,Order,ORD-002790
MOV-0008418,PRD-0005,2026-02-20,SALE,-14,Order,ORD-002790
MOV-0008419,PRD-0059,2026-02-20,SALE,-14,Order,ORD-002790
MOV-0008420,PRD-0037,2025-11-04,SALE,-13,Order,ORD-002792
MOV-0008421,PRD-0016,2025-11-04,SALE,-2,Order,ORD-002792
MOV-0008422,PRD-0063,2025-11-04,SALE,-37,Order,ORD-002792
MOV-0008423,PRD-0013,2025-11-04,SALE,-39,Order,ORD-002792
MOV-0008424,PRD-0045,2025-11-04,SALE,-28,Order,ORD-002792
MOV-0008425,PRD-0034,2025-11-04,SALE,-4,Order,ORD-002792
MOV-0008426,PRD-0057,2026-02-08,SALE,-2,Order,ORD-002793
MOV-0008427,PRD-0064,2026-02-08,SALE,-9,Order,ORD-002793
MOV-0008428,PRD-0005,2026-02-08,SALE,-15,Order,ORD-002793
MOV-0008429,PRD-0034,2026-04-18,SALE,-8,Order,ORD-002794
MOV-0008430,PRD-0021,2026-04-18,SALE,-1,Order,ORD-002794
MOV-0008431,PRD-0021,2026-07-11,SALE,-7,Order,ORD-002795
MOV-0008432,PRD-0066,2026-07-11,SALE,-20,Order,ORD-002795
MOV-0008433,PRD-0054,2026-07-11,SALE,-7,Order,ORD-002795
MOV-0008434,PRD-0030,2026-07-11,SALE,-17,Order,ORD-002795
MOV-0008435,PRD-0053,2026-07-11,SALE,-9,Order,ORD-002795
MOV-0008436,PRD-0036,2026-07-11,SALE,-2,Order,ORD-002795
MOV-0008437,PRD-0050,2026-03-07,SALE,-58,Order,ORD-002796
MOV-0008438,PRD-0045,2026-03-07,SALE,-35,Order,ORD-002796
MOV-0008439,PRD-0053,2026-03-07,SALE,-23,Order,ORD-002796
MOV-0008440,PRD-0032,2026-03-07,SALE,-23,Order,ORD-002796
MOV-0008441,PRD-0069,2026-03-07,SALE,-23,Order,ORD-002796
MOV-0008442,PRD-0034,2026-03-07,SALE,-8,Order,ORD-002796
MOV-0008443,PRD-0034,2026-03-07,SALE,-10,Order,ORD-002797
MOV-0008444,PRD-0069,2026-03-07,SALE,-2,Order,ORD-002797
MOV-0008445,PRD-0065,2026-03-07,SALE,-16,Order,ORD-002797
MOV-0008446,PRD-0069,2026-08-20,SALE,-6,Order,ORD-002798
MOV-0008447,PRD-0011,2026-08-20,SALE,-9,Order,ORD-002798
MOV-0008448,PRD-0034,2026-08-20,SALE,-6,Order,ORD-002798
MOV-0008449,PRD-0038,2026-08-20,SALE,-6,Order,ORD-002798
MOV-0008450,PRD-0053,2026-08-20,SALE,-3,Order,ORD-002798
MOV-0008451,PRD-0050,2026-08-20,SALE,-34,Order,ORD-002798
MOV-0008452,PRD-0029,2026-08-20,SALE,-15,Order,ORD-002798
MOV-0008453,PRD-0028,2025-10-26,SALE,-18,Order,ORD-002800
MOV-0008454,PRD-0024,2025-10-26,SALE,-29,Order,ORD-002800
MOV-0008455,PRD-0026,2025-10-26,SALE,-18,Order,ORD-002800
MOV-0008456,PRD-0008,2025-10-26,SALE,-5,Order,ORD-002800
MOV-0008457,PRD-0037,2025-10-26,SALE,-17,Order,ORD-002800
MOV-0008458,PRD-0036,2026-04-30,SALE,-5,Order,ORD-002801
MOV-0008459,PRD-0023,2025-08-09,SALE,-4,Order,ORD-002805
MOV-0008460,PRD-0032,2025-08-09,SALE,-2,Order,ORD-002805
MOV-0008461,PRD-0049,2025-08-09,SALE,-17,Order,ORD-002805
MOV-0008462,PRD-0066,2025-08-09,SALE,-9,Order,ORD-002805
MOV-0008463,PRD-0026,2026-03-03,SALE,-26,Order,ORD-002806
MOV-0008464,PRD-0045,2025-12-31,SALE,-12,Order,ORD-002808
MOV-0008465,PRD-0033,2025-12-31,SALE,-12,Order,ORD-002808
MOV-0008466,PRD-0005,2026-04-18,SALE,-18,Order,ORD-002809
MOV-0008467,PRD-0053,2026-04-18,SALE,-11,Order,ORD-002809
MOV-0008468,PRD-0066,2026-06-16,SALE,-35,Order,ORD-002810
MOV-0008469,PRD-0034,2026-06-16,SALE,-10,Order,ORD-002810
MOV-0008470,PRD-0066,2026-05-09,SALE,-5,Order,ORD-002811
MOV-0008471,PRD-0058,2026-07-05,SALE,-10,Order,ORD-002813
MOV-0008472,PRD-0005,2026-07-05,SALE,-13,Order,ORD-002813
MOV-0008473,PRD-0048,2026-07-05,SALE,-5,Order,ORD-002813
MOV-0008474,PRD-0062,2026-07-05,SALE,-8,Order,ORD-002813
MOV-0008475,PRD-0031,2026-07-05,SALE,-8,Order,ORD-002813
MOV-0008476,PRD-0034,2026-07-05,SALE,-16,Order,ORD-002813
MOV-0008477,PRD-0056,2026-07-05,SALE,-8,Order,ORD-002813
MOV-0008478,PRD-0050,2026-05-22,SALE,-20,Order,ORD-002814
MOV-0008479,PRD-0013,2026-05-22,SALE,-44,Order,ORD-002814
MOV-0008480,PRD-0064,2026-06-02,SALE,-7,Order,ORD-002815
MOV-0008481,PRD-0066,2026-04-27,SALE,-31,Order,ORD-002816
MOV-0008482,PRD-0030,2026-04-27,SALE,-21,Order,ORD-002816
MOV-0008483,PRD-0034,2026-04-27,SALE,-12,Order,ORD-002816
MOV-0008484,PRD-0053,2026-04-27,SALE,-6,Order,ORD-002816
MOV-0008485,PRD-0030,2025-12-20,SALE,-23,Order,ORD-002817
MOV-0008486,PRD-0006,2025-12-20,SALE,-8,Order,ORD-002817
MOV-0008487,PRD-0009,2025-12-20,SALE,-4,Order,ORD-002817
MOV-0008488,PRD-0065,2025-12-20,SALE,-13,Order,ORD-002817
MOV-0008489,PRD-0010,2026-01-01,SALE,-17,Order,ORD-002818
MOV-0008490,PRD-0068,2026-01-01,SALE,-17,Order,ORD-002818
MOV-0008491,PRD-0018,2026-01-01,SALE,-17,Order,ORD-002818
MOV-0008492,PRD-0005,2025-10-11,SALE,-26,Order,ORD-002819
MOV-0008493,PRD-0021,2025-10-11,SALE,-8,Order,ORD-002819
MOV-0008494,PRD-0024,2025-10-11,SALE,-41,Order,ORD-002819
MOV-0008495,PRD-0063,2025-10-11,SALE,-30,Order,ORD-002819
MOV-0008496,PRD-0031,2025-10-11,SALE,-19,Order,ORD-002819
MOV-0008497,PRD-0005,2025-08-07,SALE,-22,Order,ORD-002820
MOV-0008498,PRD-0037,2025-08-07,SALE,-36,Order,ORD-002820
MOV-0008499,PRD-0006,2025-08-07,SALE,-5,Order,ORD-002820
MOV-0008500,PRD-0066,2025-08-07,SALE,-5,Order,ORD-002820
MOV-0008501,PRD-0033,2025-08-07,SALE,-8,Order,ORD-002820
MOV-0008502,PRD-0005,2026-02-24,SALE,-6,Order,ORD-002821
MOV-0008503,PRD-0006,2026-02-24,SALE,-4,Order,ORD-002821
MOV-0008504,PRD-0057,2026-02-24,SALE,-5,Order,ORD-002821
MOV-0008505,PRD-0034,2026-07-11,SALE,-8,Order,ORD-002822
MOV-0008506,PRD-0005,2026-07-11,SALE,-16,Order,ORD-002822
MOV-0008507,PRD-0065,2026-07-11,SALE,-18,Order,ORD-002822
MOV-0008508,PRD-0048,2026-07-11,SALE,-5,Order,ORD-002822
MOV-0008509,PRD-0007,2026-07-20,SALE,-11,Order,ORD-002823
MOV-0008510,PRD-0058,2026-07-20,SALE,-18,Order,ORD-002823
MOV-0008511,PRD-0002,2026-07-20,SALE,-22,Order,ORD-002823
MOV-0008512,PRD-0066,2026-07-20,SALE,-47,Order,ORD-002823
MOV-0008513,PRD-0045,2026-07-20,SALE,-40,Order,ORD-002823
MOV-0008514,PRD-0049,2026-07-20,SALE,-29,Order,ORD-002823
MOV-0008515,PRD-0034,2026-07-20,SALE,-18,Order,ORD-002823
MOV-0008516,PRD-0032,2025-06-28,SALE,-16,Order,ORD-002825
MOV-0008517,PRD-0034,2025-06-28,SALE,-25,Order,ORD-002825
MOV-0008518,PRD-0067,2025-06-28,SALE,-41,Order,ORD-002825
MOV-0008519,PRD-0005,2026-02-26,SALE,-11,Order,ORD-002826
MOV-0008520,PRD-0045,2026-02-26,SALE,-4,Order,ORD-002826
MOV-0008521,PRD-0040,2026-01-27,SALE,-3,Order,ORD-002827
MOV-0008522,PRD-0069,2026-01-27,SALE,-7,Order,ORD-002827
MOV-0008523,PRD-0006,2026-06-13,SALE,-8,Order,ORD-002828
MOV-0008524,PRD-0037,2026-06-13,SALE,-29,Order,ORD-002828
MOV-0008525,PRD-0030,2026-06-13,SALE,-29,Order,ORD-002828
MOV-0008526,PRD-0034,2026-06-13,SALE,-8,Order,ORD-002828
MOV-0008527,PRD-0005,2026-04-24,SALE,-24,Order,ORD-002829
MOV-0008528,PRD-0069,2026-04-24,SALE,-8,Order,ORD-002829
MOV-0008529,PRD-0034,2026-04-24,SALE,-10,Order,ORD-002829
MOV-0008530,PRD-0013,2026-04-24,SALE,-8,Order,ORD-002829
MOV-0008531,PRD-0011,2026-03-29,SALE,-11,Order,ORD-002830
MOV-0008532,PRD-0052,2026-03-29,SALE,-11,Order,ORD-002830
MOV-0008533,PRD-0048,2026-08-07,SALE,-5,Order,ORD-002831
MOV-0008534,PRD-0033,2026-06-07,SALE,-14,Order,ORD-002832
MOV-0008535,PRD-0055,2026-06-07,SALE,-14,Order,ORD-002832
MOV-0008536,PRD-0037,2026-06-07,SALE,-68,Order,ORD-002832
MOV-0008537,PRD-0038,2026-06-07,SALE,-7,Order,ORD-002832
MOV-0008538,PRD-0037,2025-09-26,SALE,-16,Order,ORD-002833
MOV-0008539,PRD-0005,2025-09-26,SALE,-18,Order,ORD-002833
MOV-0008540,PRD-0045,2025-09-26,SALE,-8,Order,ORD-002833
MOV-0008541,PRD-0030,2025-09-26,SALE,-30,Order,ORD-002833
MOV-0008542,PRD-0046,2025-09-26,SALE,-6,Order,ORD-002833
MOV-0008543,PRD-0022,2025-08-18,SALE,-2,Order,ORD-002834
MOV-0008544,PRD-0049,2025-08-18,SALE,-2,Order,ORD-002834
MOV-0008545,PRD-0005,2025-08-18,SALE,-4,Order,ORD-002834
MOV-0008546,PRD-0025,2025-07-15,SALE,-9,Order,ORD-002835
MOV-0008547,PRD-0064,2025-07-15,SALE,-8,Order,ORD-002835
MOV-0008548,PRD-0026,2025-07-15,SALE,-24,Order,ORD-002835
MOV-0008549,PRD-0003,2025-07-15,SALE,-5,Order,ORD-002835
MOV-0008550,PRD-0014,2025-07-15,SALE,-6,Order,ORD-002835
MOV-0008551,PRD-0045,2025-09-15,SALE,-8,Order,ORD-002836
MOV-0008552,PRD-0017,2025-09-15,SALE,-4,Order,ORD-002836
MOV-0008553,PRD-0007,2025-09-15,SALE,-2,Order,ORD-002836
MOV-0008554,PRD-0028,2025-09-15,SALE,-15,Order,ORD-002836
MOV-0008555,PRD-0007,2025-07-31,SALE,-12,Order,ORD-002837
MOV-0008556,PRD-0036,2025-07-31,SALE,-12,Order,ORD-002837
MOV-0008557,PRD-0052,2025-07-31,SALE,-12,Order,ORD-002837
MOV-0008558,PRD-0036,2026-06-23,SALE,-7,Order,ORD-002838
MOV-0008559,PRD-0005,2026-08-15,SALE,-13,Order,ORD-002840
MOV-0008560,PRD-0027,2026-08-15,SALE,-19,Order,ORD-002840
MOV-0008561,PRD-0007,2026-08-15,SALE,-6,Order,ORD-002840
MOV-0008562,PRD-0022,2026-08-15,SALE,-7,Order,ORD-002840
MOV-0008563,PRD-0026,2026-07-26,SALE,-24,Order,ORD-002842
MOV-0008564,PRD-0002,2026-07-26,SALE,-52,Order,ORD-002842
MOV-0008565,PRD-0069,2026-07-26,SALE,-17,Order,ORD-002842
MOV-0008566,PRD-0013,2026-07-26,SALE,-62,Order,ORD-002842
MOV-0008567,PRD-0009,2026-07-26,SALE,-3,Order,ORD-002842
MOV-0008568,PRD-0061,2026-07-26,SALE,-42,Order,ORD-002842
MOV-0008569,PRD-0037,2026-07-26,SALE,-69,Order,ORD-002842
MOV-0008570,PRD-0011,2025-06-29,SALE,-4,Order,ORD-002845
MOV-0008571,PRD-0066,2025-06-29,SALE,-17,Order,ORD-002845
MOV-0008572,PRD-0007,2025-06-29,SALE,-8,Order,ORD-002845
MOV-0008573,PRD-0032,2026-01-06,SALE,-8,Order,ORD-002847
MOV-0008574,PRD-0031,2026-05-25,SALE,-22,Order,ORD-002848
MOV-0008575,PRD-0007,2026-05-25,SALE,-4,Order,ORD-002848
MOV-0008576,PRD-0017,2026-05-25,SALE,-11,Order,ORD-002848
MOV-0008577,PRD-0008,2026-05-25,SALE,-5,Order,ORD-002848
MOV-0008578,PRD-0037,2025-04-17,SALE,-83,Order,ORD-002849
MOV-0008579,PRD-0023,2025-04-17,SALE,-11,Order,ORD-002849
MOV-0008580,PRD-0049,2025-04-17,SALE,-18,Order,ORD-002849
MOV-0008581,PRD-0053,2026-05-27,SALE,-10,Order,ORD-002850
MOV-0008582,PRD-0035,2026-05-27,SALE,-15,Order,ORD-002850
MOV-0008583,PRD-0006,2026-05-27,SALE,-3,Order,ORD-002850
MOV-0008584,PRD-0053,2026-06-23,SALE,-3,Order,ORD-002851
MOV-0008585,PRD-0057,2026-06-23,SALE,-6,Order,ORD-002851
MOV-0008586,PRD-0034,2026-06-23,SALE,-2,Order,ORD-002851
MOV-0008587,PRD-0045,2026-06-23,SALE,-10,Order,ORD-002851
MOV-0008588,PRD-0029,2025-07-15,SALE,-14,Order,ORD-002852
MOV-0008589,PRD-0049,2025-07-15,SALE,-25,Order,ORD-002852
MOV-0008590,PRD-0064,2025-07-15,SALE,-11,Order,ORD-002852
MOV-0008591,PRD-0030,2025-11-06,SALE,-29,Order,ORD-002854
MOV-0008592,PRD-0053,2025-11-06,SALE,-10,Order,ORD-002854
MOV-0008593,PRD-0005,2025-11-06,SALE,-23,Order,ORD-002854
MOV-0008594,PRD-0048,2025-08-16,SALE,-7,Order,ORD-002855
MOV-0008595,PRD-0005,2025-08-16,SALE,-17,Order,ORD-002855
MOV-0008596,PRD-0066,2026-06-11,SALE,-16,Order,ORD-002857
MOV-0008597,PRD-0028,2026-06-11,SALE,-18,Order,ORD-002857
MOV-0008598,PRD-0053,2025-09-03,SALE,-2,Order,ORD-002861
MOV-0008599,PRD-0058,2025-09-03,SALE,-5,Order,ORD-002861
MOV-0008600,PRD-0049,2025-09-03,SALE,-3,Order,ORD-002861
MOV-0008601,PRD-0006,2025-09-03,SALE,-6,Order,ORD-002861
MOV-0008602,PRD-0013,2026-06-25,SALE,-22,Order,ORD-002862
MOV-0008603,PRD-0026,2026-06-25,SALE,-16,Order,ORD-002862
MOV-0008604,PRD-0066,2026-06-25,SALE,-6,Order,ORD-002862
MOV-0008605,PRD-0005,2026-06-25,SALE,-8,Order,ORD-002862
MOV-0008606,PRD-0059,2026-02-06,SALE,-6,Order,ORD-002863
MOV-0008607,PRD-0011,2026-02-06,SALE,-7,Order,ORD-002863
MOV-0008608,PRD-0068,2025-09-12,SALE,-12,Order,ORD-002865
MOV-0008609,PRD-0057,2025-09-12,SALE,-8,Order,ORD-002865
MOV-0008610,PRD-0032,2025-09-12,SALE,-4,Order,ORD-002865
MOV-0008611,PRD-0064,2025-09-12,SALE,-6,Order,ORD-002865
MOV-0008612,PRD-0030,2025-09-12,SALE,-24,Order,ORD-002865
MOV-0008613,PRD-0011,2026-01-30,SALE,-14,Order,ORD-002866
MOV-0008614,PRD-0048,2026-01-30,SALE,-7,Order,ORD-002866
MOV-0008615,PRD-0069,2026-01-30,SALE,-12,Order,ORD-002866
MOV-0008616,PRD-0003,2026-01-30,SALE,-9,Order,ORD-002866
MOV-0008617,PRD-0063,2026-01-30,SALE,-23,Order,ORD-002866
MOV-0008618,PRD-0045,2026-03-28,SALE,-14,Order,ORD-002867
MOV-0008619,PRD-0001,2026-03-07,SALE,-14,Order,ORD-002868
MOV-0008620,PRD-0023,2026-03-07,SALE,-9,Order,ORD-002868
MOV-0008621,PRD-0030,2025-12-18,SALE,-12,Order,ORD-002869
MOV-0008622,PRD-0065,2025-12-18,SALE,-21,Order,ORD-002869
MOV-0008623,PRD-0022,2025-12-18,SALE,-6,Order,ORD-002869
MOV-0008624,PRD-0034,2025-12-18,SALE,-8,Order,ORD-002869
MOV-0008625,PRD-0004,2026-08-15,SALE,-7,Order,ORD-002871
MOV-0008626,PRD-0034,2026-08-15,SALE,-2,Order,ORD-002871
MOV-0008627,PRD-0046,2025-09-20,SALE,-13,Order,ORD-002872
MOV-0008628,PRD-0058,2025-09-20,SALE,-3,Order,ORD-002872
MOV-0008629,PRD-0052,2025-09-20,SALE,-11,Order,ORD-002872
MOV-0008630,PRD-0066,2025-09-20,SALE,-34,Order,ORD-002872
MOV-0008631,PRD-0045,2025-09-20,SALE,-13,Order,ORD-002872
MOV-0008632,PRD-0060,2025-09-20,SALE,-5,Order,ORD-002872
MOV-0008633,PRD-0049,2025-09-20,SALE,-37,Order,ORD-002872
MOV-0008634,PRD-0053,2026-01-18,SALE,-10,Order,ORD-002874
MOV-0008635,PRD-0013,2026-01-18,SALE,-12,Order,ORD-002874
MOV-0008636,PRD-0030,2026-08-22,SALE,-11,Order,ORD-002875
MOV-0008637,PRD-0016,2026-08-22,SALE,-5,Order,ORD-002875
MOV-0008638,PRD-0066,2026-08-22,SALE,-6,Order,ORD-002875
MOV-0008639,PRD-0007,2026-08-22,SALE,-1,Order,ORD-002875
MOV-0008640,PRD-0005,2025-04-09,SALE,-13,Order,ORD-002876
MOV-0008641,PRD-0018,2025-12-09,SALE,-3,Order,ORD-002877
MOV-0008642,PRD-0049,2025-12-09,SALE,-9,Order,ORD-002877
MOV-0008643,PRD-0018,2026-04-21,SALE,-7,Order,ORD-002878
MOV-0008644,PRD-0060,2026-08-28,SALE,-5,Order,ORD-002879
MOV-0008645,PRD-0034,2025-08-15,SALE,-11,Order,ORD-002880
MOV-0008646,PRD-0009,2025-08-15,SALE,-18,Order,ORD-002880
MOV-0008647,PRD-0023,2025-08-15,SALE,-22,Order,ORD-002880
MOV-0008648,PRD-0022,2025-08-15,SALE,-4,Order,ORD-002880
MOV-0008649,PRD-0057,2025-08-15,SALE,-7,Order,ORD-002880
MOV-0008650,PRD-0007,2025-08-15,SALE,-15,Order,ORD-002880
MOV-0008651,PRD-0065,2025-08-15,SALE,-22,Order,ORD-002880
MOV-0008652,PRD-0040,2026-07-20,SALE,-2,Order,ORD-002881
MOV-0008653,PRD-0069,2026-07-20,SALE,-6,Order,ORD-002881
MOV-0008654,PRD-0053,2025-08-08,SALE,-4,Order,ORD-002883
MOV-0008655,PRD-0069,2026-03-08,SALE,-2,Order,ORD-002884
MOV-0008656,PRD-0011,2026-03-08,SALE,-10,Order,ORD-002884
MOV-0008657,PRD-0068,2026-03-08,SALE,-2,Order,ORD-002884
MOV-0008658,PRD-0003,2026-03-08,SALE,-2,Order,ORD-002884
MOV-0008659,PRD-0036,2026-08-18,SALE,-9,Order,ORD-002885
MOV-0008660,PRD-0067,2026-08-18,SALE,-5,Order,ORD-002885
MOV-0008661,PRD-0066,2026-08-18,SALE,-18,Order,ORD-002885
MOV-0008662,PRD-0010,2026-08-18,SALE,-4,Order,ORD-002885
MOV-0008663,PRD-0007,2026-03-26,SALE,-12,Order,ORD-002886
MOV-0008664,PRD-0064,2026-03-26,SALE,-14,Order,ORD-002886
MOV-0008665,PRD-0021,2026-03-26,SALE,-6,Order,ORD-002886
