order_id,customer_id,order_date,required_date,shipped_date,delivered_date,order_status,sales_channel,payment_terms_days,subtotal,tax_amount,shipping_amount,total_amount,total_cost,gross_profit,delivery_status,delivery_delay_days,delivery_lead_time_days,is_overdue_open_order
ORD-002899,CUS-0004,2025-06-09,2025-06-21,2025-06-13,2025-06-14,Delivered,Direct Sales,30,407312.5,73316.25,0.0,480628.75,280550.0,126762.5,On Time,0,5.0,False
ORD-002900,CUS-0075,2025-08-02,2025-08-08,2025-08-03,2025-08-06,Delivered,Corporate Account,30,1718417.5,309315.15,0.0,2027732.65,1212700.0,505717.5,On Time,0,4.0,False
ORD-002901,CUS-0113,2025-06-10,2025-06-23,2025-06-14,2025-06-15,Delivered,Corporate Account,60,1188627.5,213952.95,0.0,1402580.45,819400.0,369227.5,On Time,0,5.0,False
ORD-002902,CUS-0059,2026-02-11,2026-02-18,2026-02-14,2026-02-15,Delivered,Direct Sales,30,872582.5,157064.85,0.0,1029647.35,639650.0,232932.5,On Time,0,4.0,False
ORD-002903,CUS-0045,2026-03-08,2026-03-23,2026-03-13,,Shipped,Direct Sales,60,3429333.75,617280.07,0.0,4046613.83,2535650.0,893683.75,Overdue Open Order,162,,True
ORD-002904,CUS-0049,2026-07-18,2026-07-24,,,Processing,Corporate Account,45,226765.0,40817.7,0.0,267582.7,161700.0,65065.0,Overdue Open Order,39,,True
ORD-002905,CUS-0075,2025-04-05,2025-04-20,2025-04-12,2025-04-17,Delivered,Corporate Account,30,1796327.5,323338.95,0.0,2119666.45,1326200.0,470127.5,On Time,0,12.0,False
ORD-002906,CUS-0001,2026-05-08,2026-05-17,2026-05-11,2026-05-12,Delivered,Corporate Account,45,3644576.25,656023.72,0.0,4300599.97,2783500.0,861076.25,On Time,0,4.0,False
ORD-002907,CUS-0113,2025-05-04,2025-05-14,,,Cancelled,Direct Sales,60,1944216.25,349958.92,0.0,2294175.17,1339700.0,604516.25,Cancelled,0,,False
ORD-002908,CUS-0084,2025-11-01,2025-11-06,,,Processing,Tender,30,1002045.0,180368.1,0.0,1182413.1,729600.0,272445.0,Overdue Open Order,299,,True
ORD-002909,CUS-0025,2025-03-24,2025-04-01,2025-03-27,2025-03-28,Delivered,Direct Sales,15,18240.0,3283.2,2500.0,24023.2,10400.0,7840.0,On Time,0,4.0,False
ORD-002910,CUS-0050,2025-08-22,2025-08-31,2025-08-26,2025-08-28,Delivered,Phone / WhatsApp,60,3707640.0,667375.2,0.0,4375015.2,2748750.0,958890.0,On Time,0,6.0,False
ORD-002911,CUS-0025,2025-03-05,2025-03-17,2025-03-08,2025-03-11,Delivered,Corporate Account,15,157325.0,28318.5,0.0,185643.5,120600.0,36725.0,On Time,0,6.0,False
ORD-002912,CUS-0033,2026-03-21,2026-03-28,2026-03-28,2026-03-31,Delivered,Phone / WhatsApp,15,79120.0,14241.6,3000.0,96361.6,51750.0,27370.0,Delayed,3,10.0,False
ORD-002913,CUS-0044,2025-05-28,2025-06-03,2025-06-04,2025-06-08,Delivered,Website,60,5013635.0,902454.3,0.0,5916089.3,3718550.0,1295085.0,Delayed,5,11.0,False
ORD-002914,CUS-0066,2025-07-04,2025-07-08,2025-07-05,2025-07-06,Delivered,Corporate Account,30,138842.5,24991.65,0.0,163834.15,112000.0,26842.5,On Time,0,2.0,False
ORD-002915,CUS-0054,2026-01-06,2026-01-15,2026-01-13,2026-01-15,Delivered,Direct Sales,15,47905.0,8622.9,2000.0,58527.9,30900.0,17005.0,On Time,0,9.0,False
ORD-002916,CUS-0025,2025-04-12,2025-04-18,,,Pending,Tender,15,614445.0,110600.1,0.0,725045.1,457100.0,157345.0,Overdue Open Order,501,,True
ORD-002917,CUS-0004,2025-07-29,2025-08-04,2025-07-31,,Shipped,Tender,30,493921.25,88905.82,0.0,582827.07,365900.0,128021.25,Overdue Open Order,393,,True
ORD-002918,CUS-0053,2025-06-03,2025-06-15,2025-06-10,2025-06-11,Delivered,Phone / WhatsApp,45,4612756.25,830296.12,0.0,5443052.38,3654450.0,958306.25,On Time,0,8.0,False
ORD-002919,CUS-0106,2025-07-16,2025-07-20,2025-07-17,2025-07-18,Delivered,Direct Sales,15,158460.0,28522.8,0.0,186982.8,121200.0,37260.0,On Time,0,2.0,False
ORD-002920,CUS-0066,2025-12-01,2025-12-16,2025-12-02,2025-12-05,Delivered,Phone / WhatsApp,30,65455.0,11781.9,2500.0,79736.9,42250.0,23205.0,On Time,0,4.0,False
ORD-002921,CUS-0056,2025-08-19,2025-09-02,2025-08-25,2025-08-28,Delivered,Phone / WhatsApp,45,224545.0,40418.1,0.0,264963.1,152200.0,72345.0,On Time,0,9.0,False
ORD-002922,CUS-0098,2025-06-15,2025-06-23,2025-06-20,2025-06-23,Delivered,Corporate Account,45,261085.0,46995.3,0.0,308080.3,183100.0,77985.0,On Time,0,8.0,False
ORD-002923,CUS-0075,2025-12-22,2026-01-05,2025-12-27,2025-12-31,Delivered,Corporate Account,30,114740.0,20653.2,0.0,135393.2,73100.0,41640.0,On Time,0,9.0,False
ORD-002924,CUS-0081,2026-08-26,2026-08-31,2026-08-30,2026-09-01,Delivered,Direct Sales,60,6087287.5,1095711.75,0.0,7182999.25,5000400.0,1086887.5,Delayed,1,6.0,False
ORD-002925,CUS-0024,2025-12-24,2026-01-07,2025-12-26,2025-12-28,Delivered,Corporate Account,60,928567.5,167142.15,0.0,1095709.65,712200.0,216367.5,On Time,0,4.0,False
ORD-002926,CUS-0052,2026-05-20,2026-06-04,2026-05-23,2026-05-25,Delivered,Corporate Account,45,1309565.0,235721.7,0.0,1545286.7,986350.0,323215.0,On Time,0,5.0,False
ORD-002927,CUS-0032,2026-03-08,2026-03-15,2026-03-11,2026-03-15,Delivered,Tender,30,143212.5,25778.25,0.0,168990.75,108900.0,34312.5,On Time,0,7.0,False
ORD-002928,CUS-0002,2025-11-01,2025-11-06,2025-11-04,2025-11-08,Delivered,Tender,60,5036382.5,906548.85,0.0,5942931.35,4179100.0,857282.5,Delayed,2,7.0,False
ORD-002929,CUS-0097,2025-11-15,2025-11-27,2025-11-18,2025-11-21,Delivered,Corporate Account,45,480075.0,86413.5,0.0,566488.5,353400.0,126675.0,On Time,0,6.0,False
ORD-002930,CUS-0081,2025-07-29,2025-08-12,2025-08-03,2025-08-08,Delivered,Phone / WhatsApp,60,1991355.0,358443.9,0.0,2349798.9,1456300.0,535055.0,On Time,0,10.0,False
ORD-002931,CUS-0099,2025-05-08,2025-05-14,,,Cancelled,Phone / WhatsApp,15,1892875.0,340717.5,0.0,2233592.5,1574250.0,318625.0,Cancelled,0,,False
ORD-002932,CUS-0054,2025-06-21,2025-06-27,2025-06-28,2025-07-02,Delivered,Direct Sales,15,184387.5,33189.75,0.0,217577.25,132600.0,51787.5,Delayed,5,11.0,False
ORD-002933,CUS-0035,2025-09-13,2025-09-27,2025-09-18,2025-09-21,Delivered,Direct Sales,30,627080.0,112874.4,0.0,739954.4,456350.0,170730.0,On Time,0,8.0,False
ORD-002934,CUS-0104,2026-06-14,2026-06-24,,,Cancelled,Corporate Account,30,554610.0,99829.8,0.0,654439.8,424200.0,130410.0,Cancelled,0,,False
ORD-002935,CUS-0098,2026-07-05,2026-07-12,2026-07-10,2026-07-14,Delivered,Corporate Account,45,459870.0,82776.6,0.0,542646.6,345950.0,113920.0,Delayed,2,9.0,False
ORD-002936,CUS-0002,2026-04-03,2026-04-10,,,Confirmed,Tender,60,3503127.5,630562.95,0.0,4133690.45,2597250.0,905877.5,Overdue Open Order,144,,True
ORD-002937,CUS-0065,2025-10-27,2025-11-10,2025-11-01,2025-11-05,Delivered,Direct Sales,30,77145.0,13886.1,2000.0,93031.1,60600.0,16545.0,On Time,0,9.0,False
ORD-002938,CUS-0039,2026-06-05,2026-06-10,2026-06-07,2026-06-12,Delivered,Phone / WhatsApp,30,724857.5,130474.35,0.0,855331.85,486300.0,238557.5,Delayed,2,7.0,False
ORD-002939,CUS-0033,2026-08-16,2026-08-31,2026-08-23,2026-08-28,Delivered,Corporate Account,15,2686630.0,483593.4,0.0,3170223.4,2103300.0,583330.0,On Time,0,12.0,False
ORD-002940,CUS-0058,2025-11-14,2025-11-27,2025-11-19,,Shipped,Corporate Account,45,61512.5,11072.25,1500.0,74084.75,47400.0,14112.5,Overdue Open Order,278,,True
ORD-002941,CUS-0107,2026-05-24,2026-05-29,2026-05-27,2026-05-31,Delivered,Corporate Account,15,15216.25,2738.92,1500.0,19455.17,11150.0,4066.25,Delayed,2,7.0,False
ORD-002942,CUS-0096,2026-07-18,2026-07-28,2026-07-24,2026-07-29,Delivered,Website,30,1460883.75,262959.08,0.0,1723842.82,1136650.0,324233.75,Delayed,1,11.0,False
ORD-002943,CUS-0089,2025-11-04,2025-11-18,2025-11-09,2025-11-14,Delivered,Corporate Account,45,8863685.0,1595463.3,0.0,10459148.3,6551800.0,2311885.0,On Time,0,10.0,False
ORD-002944,CUS-0007,2026-04-30,2026-05-09,2026-05-07,2026-05-09,Delivered,Direct Sales,15,589050.0,106029.0,0.0,695079.0,422250.0,166800.0,On Time,0,9.0,False
ORD-002945,CUS-0108,2026-02-24,2026-02-28,2026-02-26,2026-03-03,Delivered,Tender,45,383572.5,69043.05,0.0,452615.55,293250.0,90322.5,Delayed,3,7.0,False
ORD-002946,CUS-0055,2026-05-21,2026-06-03,2026-05-23,2026-05-26,Partially Returned,Tender,60,5867962.5,1056233.25,0.0,6924195.75,4551250.0,1316712.5,On Time,0,5.0,False
ORD-002947,CUS-0076,2025-07-31,2025-08-13,2025-08-03,2025-08-07,Delivered,Direct Sales,45,7930935.0,1427568.3,0.0,9358503.3,6442400.0,1488535.0,On Time,0,7.0,False
ORD-002948,CUS-0067,2025-05-31,2025-06-12,2025-06-04,2025-06-06,Delivered,Direct Sales,60,4323770.0,778278.6,0.0,5102048.6,3273800.0,1049970.0,On Time,0,6.0,False
ORD-002949,CUS-0094,2025-03-01,2025-03-14,2025-03-07,2025-03-09,Delivered,Direct Sales,45,447660.0,80578.8,0.0,528238.8,353500.0,94160.0,On Time,0,8.0,False
ORD-002950,CUS-0050,2026-03-13,2026-03-18,2026-03-20,2026-03-25,Delivered,Corporate Account,60,1334952.5,240291.45,0.0,1575243.95,1045600.0,289352.5,Delayed,7,12.0,False
ORD-002951,CUS-0058,2025-03-12,2025-03-25,2025-03-16,2025-03-21,Delivered,Direct Sales,45,2215663.75,398819.47,0.0,2614483.23,1653000.0,562663.75,On Time,0,9.0,False
ORD-002952,CUS-0037,2025-08-31,2025-09-12,2025-09-03,2025-09-07,Delivered,Tender,30,2019860.0,363574.8,0.0,2383434.8,1538200.0,481660.0,On Time,0,7.0,False
ORD-002953,CUS-0087,2025-05-26,2025-06-08,2025-05-31,2025-06-01,Delivered,Direct Sales,30,732545.0,131858.1,0.0,864403.1,565400.0,167145.0,On Time,0,6.0,False
ORD-002954,CUS-0057,2025-10-04,2025-10-14,2025-10-09,2025-10-13,Delivered,Corporate Account,30,352820.0,63507.6,0.0,416327.6,263000.0,89820.0,On Time,0,9.0,False
ORD-002955,CUS-0014,2025-09-12,2025-09-23,,,Cancelled,Website,45,65625.0,11812.5,3000.0,80437.5,51600.0,14025.0,Cancelled,0,,False
ORD-002956,CUS-0071,2025-11-21,2025-12-02,2025-11-28,2025-12-02,Delivered,Website,30,661775.0,119119.5,0.0,780894.5,464150.0,197625.0,On Time,0,11.0,False
ORD-002957,CUS-0040,2026-05-25,2026-06-09,2026-05-29,2026-05-30,Delivered,Direct Sales,30,561735.0,101112.3,0.0,662847.3,413750.0,147985.0,On Time,0,5.0,False
ORD-002958,CUS-0046,2026-05-13,2026-05-19,,,Confirmed,Direct Sales,60,4468456.25,804322.12,0.0,5272778.38,3250150.0,1218306.25,Overdue Open Order,105,,True
ORD-002959,CUS-0115,2025-03-13,2025-03-23,2025-03-18,2025-03-21,Delivered,Phone / WhatsApp,30,1119730.0,201551.4,0.0,1321281.4,839800.0,279930.0,On Time,0,8.0,False
ORD-002960,CUS-0075,2026-05-23,2026-05-30,2026-05-30,2026-06-01,Delivered,Direct Sales,30,1592572.5,286663.05,0.0,1879235.55,1177950.0,414622.5,Delayed,2,9.0,False
ORD-002961,CUS-0049,2025-05-25,2025-06-08,2025-05-31,2025-06-04,Delivered,Corporate Account,45,2986735.0,537612.3,0.0,3524347.3,2289400.0,697335.0,On Time,0,10.0,False
ORD-002962,CUS-0084,2025-10-09,2025-10-14,2025-10-10,2025-10-14,Delivered,Corporate Account,30,201045.0,36188.1,0.0,237233.1,130300.0,70745.0,On Time,0,5.0,False
ORD-002963,CUS-0063,2026-06-13,2026-06-18,2026-06-16,,Shipped,Direct Sales,30,439935.0,79188.3,0.0,519123.3,329300.0,110635.0,Overdue Open Order,75,,True
ORD-002964,CUS-0035,2026-07-20,2026-07-24,2026-07-21,2026-07-23,Delivered,Website,30,4763560.0,857440.8,0.0,5621000.8,3691750.0,1071810.0,On Time,0,3.0,False
ORD-002965,CUS-0010,2025-09-13,2025-09-24,2025-09-17,2025-09-20,Delivered,Phone / WhatsApp,30,13300.0,2394.0,1500.0,17194.0,8250.0,5050.0,On Time,0,7.0,False
ORD-002966,CUS-0004,2025-12-30,2026-01-04,,,Cancelled,Phone / WhatsApp,30,7200.0,1296.0,3000.0,11496.0,3900.0,3300.0,Cancelled,0,,False
ORD-002967,CUS-0037,2025-11-24,2025-12-09,2025-11-28,2025-11-29,Delivered,Website,30,444080.0,79934.4,0.0,524014.4,311500.0,132580.0,On Time,0,5.0,False
ORD-002968,CUS-0039,2025-10-12,2025-10-22,2025-10-17,2025-10-19,Delivered,Direct Sales,30,793020.0,142743.6,0.0,935763.6,605800.0,187220.0,On Time,0,7.0,False
ORD-002969,CUS-0097,2026-02-27,2026-03-09,2026-03-02,2026-03-03,Delivered,Corporate Account,45,329122.5,59242.05,0.0,388364.55,239300.0,89822.5,On Time,0,4.0,False
ORD-002970,CUS-0074,2025-07-22,2025-07-27,2025-07-28,2025-07-30,Delivered,Corporate Account,30,2660742.5,478933.65,0.0,3139676.15,1953600.0,707142.5,Delayed,3,8.0,False
ORD-002971,CUS-0001,2026-03-27,2026-03-31,2026-04-03,2026-04-05,Delivered,Corporate Account,45,2086275.0,375529.5,0.0,2461804.5,1559000.0,527275.0,Delayed,5,9.0,False
ORD-002972,CUS-0061,2026-01-08,2026-01-17,2026-01-11,2026-01-14,Delivered,Tender,30,217276.25,39109.72,0.0,256385.98,152900.0,64376.25,On Time,0,6.0,False
ORD-002973,CUS-0097,2025-11-05,2025-11-15,2025-11-12,2025-11-13,Delivered,Corporate Account,45,1076218.75,193719.38,0.0,1269938.12,815900.0,260318.75,On Time,0,8.0,False
ORD-002974,CUS-0071,2026-04-07,2026-04-11,2026-04-08,2026-04-11,Delivered,Direct Sales,30,1608528.75,289535.17,0.0,1898063.93,1258250.0,350278.75,On Time,0,4.0,False
ORD-002975,CUS-0064,2025-12-11,2025-12-25,2025-12-12,2025-12-17,Delivered,Corporate Account,30,1131645.0,203696.1,0.0,1335341.1,797450.0,334195.0,On Time,0,6.0,False
ORD-002976,CUS-0089,2025-12-21,2026-01-02,2025-12-27,2026-01-01,Delivered,Direct Sales,45,5686668.75,1023600.38,0.0,6710269.12,4556200.0,1130468.75,On Time,0,11.0,False
ORD-002977,CUS-0037,2026-01-07,2026-01-12,2026-01-10,2026-01-13,Delivered,Website,30,1660605.0,298908.9,0.0,1959513.9,1392550.0,268055.0,Delayed,1,6.0,False
ORD-002978,CUS-0050,2026-07-20,2026-07-24,2026-07-23,2026-07-26,Delivered,Direct Sales,60,445275.0,80149.5,0.0,525424.5,332000.0,113275.0,Delayed,2,6.0,False
ORD-002979,CUS-0047,2025-04-18,2025-05-02,2025-04-25,2025-04-26,Delivered,Corporate Account,30,839012.5,151022.25,0.0,990034.75,640850.0,198162.5,On Time,0,8.0,False
ORD-002980,CUS-0011,2025-06-25,2025-07-03,2025-07-01,2025-07-06,Delivered,Tender,60,692730.0,124691.4,0.0,817421.4,487350.0,205380.0,Delayed,3,11.0,False
ORD-002981,CUS-0055,2025-07-30,2025-08-04,2025-08-04,2025-08-09,Delivered,Direct Sales,60,2968565.0,534341.7,0.0,3502906.7,2181000.0,787565.0,Delayed,5,10.0,False
ORD-002982,CUS-0112,2026-08-14,2026-08-25,2026-08-16,2026-08-21,Delivered,Direct Sales,15,860187.5,154833.75,0.0,1015021.25,638750.0,221437.5,On Time,0,7.0,False
ORD-002983,CUS-0001,2025-08-17,2025-08-28,2025-08-19,2025-08-21,Delivered,Tender,45,627095.0,112877.1,0.0,739972.1,465700.0,161395.0,On Time,0,4.0,False
ORD-002984,CUS-0011,2026-07-11,2026-07-19,2026-07-17,2026-07-18,Delivered,Direct Sales,60,3913210.0,704377.8,0.0,4617587.8,2896900.0,1016310.0,On Time,0,7.0,False
ORD-002985,CUS-0104,2026-07-03,2026-07-11,,,Pending,Corporate Account,30,611672.5,110101.05,0.0,721773.55,462250.0,149422.5,Overdue Open Order,52,,True
ORD-002986,CUS-0056,2025-10-21,2025-10-31,,,Processing,Tender,45,603662.5,108659.25,0.0,712321.75,436350.0,167312.5,Overdue Open Order,305,,True
ORD-002987,CUS-0005,2026-07-25,2026-08-06,2026-07-27,2026-08-01,Delivered,Corporate Account,30,1911466.25,344063.92,0.0,2255530.17,1469050.0,442416.25,On Time,0,7.0,False
ORD-002988,CUS-0002,2025-07-23,2025-08-03,2025-07-29,2025-08-01,Delivered,Phone / WhatsApp,60,238307.5,42895.35,0.0,281202.85,152250.0,86057.5,On Time,0,9.0,False
ORD-002989,CUS-0046,2026-03-31,2026-04-09,,,Pending,Corporate Account,60,1350795.0,243143.1,0.0,1593938.1,969700.0,381095.0,Overdue Open Order,145,,True
ORD-002990,CUS-0055,2025-09-23,2025-09-27,2025-09-29,2025-10-01,Delivered,Corporate Account,60,1788405.0,321912.9,0.0,2110317.9,1328400.0,460005.0,Delayed,4,8.0,False
ORD-002991,CUS-0014,2025-09-26,2025-10-04,2025-09-28,2025-10-03,Delivered,Tender,45,175875.0,31657.5,0.0,207532.5,143800.0,32075.0,On Time,0,7.0,False
ORD-002992,CUS-0108,2025-08-26,2025-09-04,2025-08-29,,Shipped,Corporate Account,45,683330.0,122999.4,0.0,806329.4,528900.0,154430.0,Overdue Open Order,362,,True
ORD-002993,CUS-0018,2026-08-09,2026-08-16,2026-08-12,2026-08-13,Delivered,Direct Sales,30,171517.5,30873.15,0.0,202390.65,132200.0,39317.5,On Time,0,4.0,False
ORD-002994,CUS-0064,2026-06-12,2026-06-19,,,Cancelled,Phone / WhatsApp,30,2722953.75,490131.67,0.0,3213085.42,1999200.0,723753.75,Cancelled,0,,False
ORD-002995,CUS-0068,2026-01-24,2026-02-08,2026-01-27,2026-01-31,Delivered,Phone / WhatsApp,30,140415.0,25274.7,0.0,165689.7,96000.0,44415.0,On Time,0,7.0,False
ORD-002996,CUS-0045,2026-06-11,2026-06-22,2026-06-15,2026-06-19,Delivered,Corporate Account,60,773060.0,139150.8,0.0,912210.8,570450.0,202610.0,On Time,0,8.0,False
ORD-002997,CUS-0103,2025-10-30,2025-11-14,2025-11-03,2025-11-08,Delivered,Tender,30,2531065.0,455591.7,0.0,2986656.7,1868000.0,663065.0,On Time,0,9.0,False
ORD-002998,CUS-0007,2026-07-23,2026-08-04,2026-07-30,2026-08-03,Delivered,Direct Sales,15,90095.0,16217.1,3000.0,109312.1,62300.0,27795.0,On Time,0,11.0,False
ORD-002999,CUS-0075,2025-12-05,2025-12-09,2025-12-06,,Shipped,Direct Sales,30,689000.0,124020.0,0.0,813020.0,502100.0,186900.0,Overdue Open Order,266,,True
ORD-003000,CUS-0116,2025-12-25,2026-01-01,,,Processing,Website,30,108000.0,19440.0,0.0,127440.0,78600.0,29400.0,Overdue Open Order,243,,True
ORD-003001,CUS-0095,2026-05-08,2026-05-13,2026-05-15,2026-05-18,Returned,Corporate Account,45,2497821.25,449607.83,0.0,2947429.08,1868650.0,629171.25,Delayed,5,10.0,False
ORD-003002,CUS-0036,2025-11-11,2025-11-15,2025-11-18,2025-11-23,Delivered,Direct Sales,45,2754950.0,495891.0,0.0,3250841.0,2030250.0,724700.0,Delayed,8,12.0,False
ORD-003003,CUS-0039,2025-12-14,2025-12-18,,,Cancelled,Corporate Account,30,1461530.0,263075.4,0.0,1724605.4,1066100.0,395430.0,Cancelled,0,,False
ORD-003004,CUS-0095,2025-06-01,2025-06-13,2025-06-03,2025-06-08,Delivered,Direct Sales,45,409020.0,73623.6,0.0,482643.6,315900.0,93120.0,On Time,0,7.0,False
ORD-003005,CUS-0064,2026-08-25,2026-09-02,2026-08-27,2026-08-31,Delivered,Corporate Account,30,1174541.25,211417.42,0.0,1385958.68,806350.0,368191.25,On Time,0,6.0,False
ORD-003006,CUS-0103,2025-10-15,2025-10-26,,,Cancelled,Website,30,632468.75,113844.38,0.0,746313.12,441050.0,191418.75,Cancelled,0,,False
ORD-003007,CUS-0092,2025-08-01,2025-08-16,2025-08-06,2025-08-07,Delivered,Direct Sales,30,829651.25,149337.23,0.0,978988.47,633750.0,195901.25,On Time,0,6.0,False
ORD-003008,CUS-0013,2025-06-29,2025-07-14,2025-07-04,,Shipped,Tender,45,601076.25,108193.72,0.0,709269.97,456050.0,145026.25,Overdue Open Order,414,,True
ORD-003009,CUS-0078,2025-06-08,2025-06-16,2025-06-13,2025-06-17,Delivered,Tender,15,637216.25,114698.93,0.0,751915.18,479700.0,157516.25,Delayed,1,9.0,False
ORD-003010,CUS-0083,2026-01-11,2026-01-24,,,Processing,Phone / WhatsApp,30,1172160.0,210988.8,0.0,1383148.8,952000.0,220160.0,Overdue Open Order,220,,True
ORD-003011,CUS-0120,2026-01-31,2026-02-11,2026-02-02,2026-02-03,Delivered,Phone / WhatsApp,30,2898930.0,521807.4,0.0,3420737.4,2144100.0,754830.0,On Time,0,3.0,False
ORD-003012,CUS-0075,2025-12-31,2026-01-10,2026-01-04,,Shipped,Direct Sales,30,957087.5,172275.75,0.0,1129363.25,658050.0,299037.5,Overdue Open Order,234,,True
ORD-003013,CUS-0074,2025-04-30,2025-05-04,,,Processing,Phone / WhatsApp,30,2235227.5,402340.95,0.0,2637568.45,1575800.0,659427.5,Overdue Open Order,485,,True
ORD-003014,CUS-0074,2025-05-12,2025-05-26,2025-05-16,2025-05-18,Delivered,Direct Sales,30,3732782.5,671900.85,0.0,4404683.35,2773350.0,959432.5,On Time,0,6.0,False
ORD-003015,CUS-0044,2025-07-08,2025-07-13,2025-07-12,2025-07-15,Delivered,Tender,60,4359010.0,784621.8,0.0,5143631.8,3465900.0,893110.0,Delayed,2,7.0,False
ORD-003016,CUS-0095,2025-12-07,2025-12-18,2025-12-08,2025-12-10,Delivered,Direct Sales,45,2582072.5,464773.05,0.0,3046845.55,1965600.0,616472.5,On Time,0,3.0,False
ORD-003017,CUS-0073,2025-12-18,2025-12-29,2025-12-24,2025-12-27,Partially Returned,Corporate Account,30,367665.0,66179.7,0.0,433844.7,279400.0,88265.0,On Time,0,9.0,False
ORD-003018,CUS-0004,2026-01-17,2026-01-30,2026-01-21,2026-01-25,Delivered,Direct Sales,30,1662212.5,299198.25,0.0,1961410.75,1255850.0,406362.5,On Time,0,8.0,False
ORD-003019,CUS-0011,2026-04-25,2026-04-30,,,Processing,Corporate Account,60,1608791.25,289582.42,0.0,1898373.68,1221000.0,387791.25,Overdue Open Order,124,,True
ORD-003020,CUS-0052,2025-04-25,2025-05-09,2025-04-27,,Shipped,Corporate Account,45,525112.5,94520.25,0.0,619632.75,399300.0,125812.5,Overdue Open Order,480,,True
ORD-003021,CUS-0116,2026-07-02,2026-07-11,2026-07-06,2026-07-09,Delivered,Direct Sales,30,585047.5,105308.55,0.0,690356.05,440750.0,144297.5,On Time,0,7.0,False
ORD-003022,CUS-0041,2026-03-20,2026-03-26,2026-03-24,2026-03-27,Delivered,Corporate Account,45,491727.5,88510.95,0.0,580238.45,350250.0,141477.5,Delayed,1,7.0,False
ORD-003023,CUS-0071,2025-04-03,2025-04-15,,,Cancelled,Tender,30,176816.25,31826.92,0.0,208643.17,120250.0,56566.25,Cancelled,0,,False
ORD-003024,CUS-0103,2025-04-14,2025-04-18,2025-04-16,2025-04-20,Delivered,Phone / WhatsApp,30,642817.5,115707.15,0.0,758524.65,495300.0,147517.5,Delayed,2,6.0,False
ORD-003025,CUS-0069,2026-03-04,2026-03-08,2026-03-06,2026-03-10,Delivered,Corporate Account,30,246731.25,44411.62,0.0,291142.88,192500.0,54231.25,Delayed,2,6.0,False
ORD-003026,CUS-0041,2025-07-10,2025-07-19,2025-07-16,2025-07-19,Delivered,Phone / WhatsApp,45,798775.0,143779.5,0.0,942554.5,611400.0,187375.0,On Time,0,9.0,False
ORD-003027,CUS-0096,2026-02-27,2026-03-14,2026-03-03,2026-03-07,Delivered,Tender,30,3490450.0,628281.0,0.0,4118731.0,2513300.0,977150.0,On Time,0,8.0,False
ORD-003028,CUS-0113,2026-06-17,2026-06-22,,,Cancelled,Direct Sales,60,714147.5,128546.55,0.0,842694.05,495250.0,218897.5,Cancelled,0,,False
ORD-003029,CUS-0013,2026-02-16,2026-02-23,2026-02-18,2026-02-19,Delivered,Tender,45,317160.0,57088.8,0.0,374248.8,265400.0,51760.0,On Time,0,3.0,False
ORD-003030,CUS-0055,2026-01-29,2026-02-06,2026-02-04,2026-02-07,Delivered,Website,60,1383088.75,248955.97,0.0,1632044.73,1041950.0,341138.75,Delayed,1,9.0,False
ORD-003031,CUS-0089,2025-07-12,2025-07-27,2025-07-17,2025-07-20,Delivered,Direct Sales,45,4928627.5,887152.95,0.0,5815780.45,3917750.0,1010877.5,On Time,0,8.0,False
ORD-003032,CUS-0055,2026-08-01,2026-08-12,2026-08-04,2026-08-08,Delivered,Direct Sales,60,3462157.5,623188.35,0.0,4085345.85,2785300.0,676857.5,On Time,0,7.0,False
ORD-003033,CUS-0109,2025-12-13,2025-12-26,,,Pending,Tender,15,298220.0,53679.6,0.0,351899.6,202500.0,95720.0,Overdue Open Order,249,,True
ORD-003034,CUS-0055,2026-08-06,2026-08-17,2026-08-07,2026-08-10,Delivered,Corporate Account,60,1163526.25,209434.73,0.0,1372960.98,834000.0,329526.25,On Time,0,4.0,False
ORD-003035,CUS-0024,2025-04-26,2025-05-02,2025-04-27,2025-04-28,Delivered,Direct Sales,60,2781692.5,500704.65,0.0,3282397.15,2187450.0,594242.5,On Time,0,2.0,False
ORD-003036,CUS-0001,2026-02-22,2026-03-04,,,Processing,Direct Sales,45,1908450.0,343521.0,0.0,2251971.0,1518750.0,389700.0,Overdue Open Order,181,,True
