payment_id,invoice_id,order_id,customer_id,payment_date,payment_method,payment_amount
PAY-0002860,INV-002016,ORD-002721,CUS-0052,2025-11-26,Bank Transfer,912418.83
PAY-0002861,INV-002017,ORD-002722,CUS-0108,2026-08-09,Cheque,1050264.9
PAY-0002862,INV-002018,ORD-002723,CUS-0017,2026-06-29,Bank Transfer,110555.69
PAY-0002863,INV-002018,ORD-002723,CUS-0017,2026-08-17,Cheque,445631.41
PAY-0002864,INV-002019,ORD-002724,CUS-0021,2026-06-10,Bank Transfer,653253.9
PAY-0002865,INV-002020,ORD-002725,CUS-0067,2026-05-02,Online Transfer,2784478.45
PAY-0002866,INV-002021,ORD-002726,CUS-0003,2026-05-11,Cheque,189980.0
PAY-0002867,INV-002022,ORD-002728,CUS-0026,2026-08-28,Online Transfer,264346.55
PAY-0002868,INV-002023,ORD-002730,CUS-0031,2026-02-13,Bank Transfer,343498.0
PAY-0002869,INV-002024,ORD-002733,CUS-0089,2026-06-05,Online Transfer,438846.0
PAY-0002870,INV-002025,ORD-002735,CUS-0055,2026-02-05,Cheque,4038942.09
PAY-0002871,INV-002025,ORD-002735,CUS-0055,2026-07-13,Online Transfer,702293.78
PAY-0002872,INV-002026,ORD-002736,CUS-0023,2026-01-26,Bank Transfer,33872.26
PAY-0002873,INV-002026,ORD-002736,CUS-0023,2026-03-14,Bank Transfer,21519.74
PAY-0002874,INV-002027,ORD-002738,CUS-0026,2026-02-09,Online Transfer,1255463.95
PAY-0002875,INV-002028,ORD-002739,CUS-0053,2026-07-24,Bank Transfer,105766.25
PAY-0002876,INV-002029,ORD-002740,CUS-0004,2026-08-31,Cheque,996098.25
PAY-0002877,INV-002030,ORD-002741,CUS-0113,2026-06-11,Bank Transfer,498328.61
PAY-0002878,INV-002030,ORD-002741,CUS-0113,2026-08-12,Online Transfer,2658622.74
PAY-0002879,INV-002031,ORD-002742,CUS-0110,2026-07-24,Cheque,10688.49
PAY-0002880,INV-002031,ORD-002742,CUS-0110,2026-08-08,Bank Transfer,88665.91
PAY-0002881,INV-002032,ORD-002743,CUS-0037,2025-08-27,Cheque,485376.95
PAY-0002882,INV-002033,ORD-002744,CUS-0055,2026-04-24,Bank Transfer,1252687.01
PAY-0002883,INV-002033,ORD-002744,CUS-0055,2026-06-17,Cheque,312453.19
PAY-0002884,INV-002034,ORD-002745,CUS-0074,2026-03-30,Bank Transfer,606557.59
PAY-0002885,INV-002034,ORD-002745,CUS-0074,2026-04-12,Bank Transfer,1548682.91
PAY-0002886,INV-002035,ORD-002747,CUS-0062,2026-05-23,Bank Transfer,369115.8
PAY-0002887,INV-002036,ORD-002748,CUS-0010,2026-03-11,Online Transfer,596587.91
PAY-0002888,INV-002036,ORD-002748,CUS-0010,2026-05-04,Bank Transfer,447526.24
PAY-0002889,INV-002037,ORD-002749,CUS-0035,2026-04-05,Online Transfer,782738.25
PAY-0002890,INV-002038,ORD-002750,CUS-0049,2026-08-28,Cash,468296.2
PAY-0002891,INV-002039,ORD-002751,CUS-0088,2025-10-28,Cheque,208724.14
PAY-0002892,INV-002039,ORD-002751,CUS-0088,2026-05-03,Cheque,375788.86
PAY-0002893,INV-002040,ORD-002752,CUS-0032,2025-11-13,Online Transfer,389469.33
PAY-0002894,INV-002041,ORD-002753,CUS-0092,2026-07-08,Online Transfer,490396.2
PAY-0002895,INV-002042,ORD-002755,CUS-0074,2026-06-08,Online Transfer,140427.0
PAY-0002896,INV-002043,ORD-002756,CUS-0046,2026-07-20,Bank Transfer,2678844.85
PAY-0002897,INV-002044,ORD-002758,CUS-0105,2026-01-26,Online Transfer,807925.35
PAY-0002898,INV-002045,ORD-002759,CUS-0113,2026-06-11,Bank Transfer,4965386.9
PAY-0002899,INV-002046,ORD-002760,CUS-0049,2026-04-02,Bank Transfer,1967658.85
PAY-0002900,INV-002047,ORD-002764,CUS-0089,2026-07-10,Online Transfer,8000324.78
PAY-0002901,INV-002048,ORD-002765,CUS-0014,2026-03-21,Bank Transfer,73771.78
PAY-0002902,INV-002048,ORD-002765,CUS-0014,2026-05-10,Bank Transfer,14484.72
PAY-0002903,INV-002049,ORD-002767,CUS-0036,2026-07-24,Online Transfer,3665923.7
PAY-0002904,INV-002050,ORD-002768,CUS-0033,2026-08-22,Online Transfer,435436.22
PAY-0002905,INV-002051,ORD-002769,CUS-0005,2026-01-24,Bank Transfer,1961629.1
PAY-0002906,INV-002052,ORD-002770,CUS-0035,2026-07-14,Bank Transfer,1816964.0
PAY-0002907,INV-002053,ORD-002772,CUS-0076,2025-12-16,Cheque,1483572.7
PAY-0002908,INV-002054,ORD-002774,CUS-0063,2025-08-19,Bank Transfer,746442.89
PAY-0002909,INV-002054,ORD-002774,CUS-0063,2025-12-08,Bank Transfer,46909.46
PAY-0002910,INV-002055,ORD-002775,CUS-0117,2026-08-15,Online Transfer,498498.38
PAY-0002911,INV-002056,ORD-002777,CUS-0028,2026-08-12,Bank Transfer,825579.62
PAY-0002912,INV-002057,ORD-002778,CUS-0008,2026-02-20,Online Transfer,2855865.5
PAY-0002913,INV-002058,ORD-002779,CUS-0017,2026-07-24,Bank Transfer,794595.16
PAY-0002914,INV-002058,ORD-002779,CUS-0017,2026-08-08,Online Transfer,182250.14
PAY-0002915,INV-002059,ORD-002780,CUS-0109,2025-11-14,Cheque,18694.0
PAY-0002916,INV-002060,ORD-002781,CUS-0058,2025-08-28,Online Transfer,132806.4
PAY-0002917,INV-002060,ORD-002781,CUS-0058,2025-11-28,Bank Transfer,1225737.87
PAY-0002918,INV-002060,ORD-002781,CUS-0058,2026-03-22,Online Transfer,348262.3
PAY-0002919,INV-002061,ORD-002783,CUS-0008,2026-06-20,Bank Transfer,1857021.77
PAY-0002920,INV-002062,ORD-002785,CUS-0079,2026-05-19,Online Transfer,2190459.08
PAY-0002921,INV-002063,ORD-002788,CUS-0097,2026-03-05,Cheque,252366.6
PAY-0002922,INV-002064,ORD-002789,CUS-0004,2026-08-09,Bank Transfer,64332.8
PAY-0002923,INV-002064,ORD-002789,CUS-0004,2026-08-22,Cheque,508038.0
PAY-0002924,INV-002065,ORD-002790,CUS-0050,2026-04-17,Online Transfer,1787528.9
PAY-0002925,INV-002066,ORD-002792,CUS-0050,2026-07-01,Bank Transfer,1249535.93
PAY-0002926,INV-002067,ORD-002793,CUS-0104,2026-05-26,Cheque,654503.22
PAY-0002927,INV-002068,ORD-002794,CUS-0054,2026-08-14,Bank Transfer,200790.27
PAY-0002928,INV-002069,ORD-002795,CUS-0001,2026-07-24,Cheque,2875216.02
PAY-0002929,INV-002070,ORD-002796,CUS-0095,2026-04-20,Bank Transfer,247157.08
PAY-0002930,INV-002070,ORD-002796,CUS-0095,2026-08-29,Bank Transfer,4645141.8
PAY-0002931,INV-002071,ORD-002797,CUS-0074,2026-04-14,Online Transfer,281382.8
PAY-0002932,INV-002072,ORD-002798,CUS-0001,2026-08-26,Bank Transfer,794084.62
PAY-0002933,INV-002073,ORD-002800,CUS-0069,2026-08-01,Bank Transfer,1008866.07
PAY-0002934,INV-002074,ORD-002801,CUS-0053,2026-07-25,Cheque,981664.12
PAY-0002935,INV-002075,ORD-002805,CUS-0090,2026-03-18,Bank Transfer,1150113.55
PAY-0002936,INV-002076,ORD-002806,CUS-0031,2026-07-23,Cheque,154934.0
PAY-0002937,INV-002077,ORD-002808,CUS-0113,2026-05-22,Bank Transfer,115231.45
PAY-0002938,INV-002077,ORD-002808,CUS-0113,2026-08-03,Online Transfer,1101006.35
PAY-0002939,INV-002078,ORD-002809,CUS-0116,2026-05-09,Online Transfer,204101.88
PAY-0002940,INV-002078,ORD-002809,CUS-0116,2026-05-09,Cheque,333373.67
PAY-0002941,INV-002078,ORD-002809,CUS-0116,2026-08-31,Online Transfer,265285.83
PAY-0002942,INV-002079,ORD-002810,CUS-0034,2026-06-28,Cheque,152594.5
PAY-0002943,INV-002079,ORD-002810,CUS-0034,2026-08-20,Cheque,85913.0
PAY-0002944,INV-002080,ORD-002811,CUS-0018,2026-05-10,Online Transfer,32770.0
PAY-0002945,INV-002081,ORD-002813,CUS-0064,2026-07-08,Online Transfer,1172941.71
PAY-0002946,INV-002081,ORD-002813,CUS-0064,2026-08-30,Bank Transfer,568192.54
PAY-0002947,INV-002082,ORD-002814,CUS-0047,2026-06-14,Bank Transfer,433650.0
PAY-0002948,INV-002083,ORD-002815,CUS-0112,2026-07-28,Bank Transfer,315841.75
PAY-0002949,INV-002084,ORD-002816,CUS-0038,2026-05-03,Bank Transfer,961020.18
PAY-0002950,INV-002085,ORD-002817,CUS-0104,2026-07-25,Bank Transfer,1616716.52
PAY-0002951,INV-002086,ORD-002818,CUS-0005,2026-03-17,Bank Transfer,2355044.0
PAY-0002952,INV-002087,ORD-002819,CUS-0102,2026-03-15,Bank Transfer,2922197.73
PAY-0002953,INV-002088,ORD-002820,CUS-0010,2025-08-11,Online Transfer,79264.17
PAY-0002954,INV-002088,ORD-002820,CUS-0010,2025-11-02,Online Transfer,411067.51
PAY-0002955,INV-002088,ORD-002820,CUS-0010,2025-11-02,Cheque,137598.24
PAY-0002956,INV-002089,ORD-002822,CUS-0060,2026-07-29,Online Transfer,1346533.4
PAY-0002957,INV-002090,ORD-002823,CUS-0044,2026-08-12,Cheque,733744.87
PAY-0002958,INV-002090,ORD-002823,CUS-0044,2026-08-29,Bank Transfer,503274.06
PAY-0002959,INV-002091,ORD-002825,CUS-0075,2026-03-30,Cheque,2592160.93
PAY-0002960,INV-002091,ORD-002825,CUS-0075,2026-05-18,Cheque,823558.67
PAY-0002961,INV-002092,ORD-002826,CUS-0048,2026-08-30,Cheque,160497.7
PAY-0002962,INV-002093,ORD-002828,CUS-0024,2026-06-19,Online Transfer,524154.56
PAY-0002963,INV-002093,ORD-002828,CUS-0024,2026-06-26,Bank Transfer,1075772.04
PAY-0002964,INV-002094,ORD-002829,CUS-0047,2026-05-25,Bank Transfer,307768.22
PAY-0002965,INV-002094,ORD-002829,CUS-0047,2026-06-26,Bank Transfer,467928.38
PAY-0002966,INV-002095,ORD-002830,CUS-0012,2026-07-03,Cheque,1075279.43
PAY-0002967,INV-002096,ORD-002831,CUS-0094,2026-08-11,Bank Transfer,383275.8
PAY-0002968,INV-002097,ORD-002832,CUS-0024,2026-07-14,Cheque,728893.52
PAY-0002969,INV-002097,ORD-002832,CUS-0024,2026-07-15,Bank Transfer,2218268.58
PAY-0002970,INV-002098,ORD-002833,CUS-0088,2025-12-07,Cheque,784044.62
PAY-0002971,INV-002098,ORD-002833,CUS-0088,2026-08-05,Bank Transfer,1862845.83
PAY-0002972,INV-002099,ORD-002834,CUS-0029,2025-10-25,Bank Transfer,36267.75
PAY-0002973,INV-002099,ORD-002834,CUS-0029,2025-11-26,Cheque,25249.45
PAY-0002974,INV-002100,ORD-002835,CUS-0037,2026-05-18,Online Transfer,2579810.4
PAY-0002975,INV-002101,ORD-002836,CUS-0003,2026-04-05,Bank Transfer,290049.9
PAY-0002976,INV-002102,ORD-002837,CUS-0011,2026-04-09,Bank Transfer,940457.47
PAY-0002977,INV-002102,ORD-002837,CUS-0011,2026-05-23,Bank Transfer,81123.18
PAY-0002978,INV-002102,ORD-002837,CUS-0011,2026-08-07,Bank Transfer,1535272.0
PAY-0002979,INV-002103,ORD-002838,CUS-0073,2026-06-25,Bank Transfer,1339090.55
PAY-0002980,INV-002104,ORD-002840,CUS-0053,2026-08-29,Online Transfer,729070.38
PAY-0002981,INV-002105,ORD-002842,CUS-0024,2026-08-20,Bank Transfer,5815659.5
PAY-0002982,INV-002106,ORD-002845,CUS-0118,2025-12-29,Cheque,645519.0
PAY-0002983,INV-002107,ORD-002847,CUS-0115,2026-01-10,Bank Transfer,3437882.8
PAY-0002984,INV-002108,ORD-002848,CUS-0013,2026-08-24,Bank Transfer,459757.5
PAY-0002985,INV-002109,ORD-002849,CUS-0043,2025-05-31,Cheque,1340217.45
PAY-0002986,INV-002110,ORD-002850,CUS-0005,2026-06-30,Bank Transfer,674295.16
PAY-0002987,INV-002110,ORD-002850,CUS-0005,2026-07-05,Bank Transfer,3301832.84
PAY-0002988,INV-002111,ORD-002851,CUS-0112,2026-08-14,Cheque,385576.8
PAY-0002989,INV-002112,ORD-002852,CUS-0120,2025-12-20,Cash,1045982.97
PAY-0002990,INV-002113,ORD-002854,CUS-0024,2026-03-09,Online Transfer,1299480.59
PAY-0002991,INV-002113,ORD-002854,CUS-0024,2026-08-04,Cheque,756203.31
PAY-0002992,INV-002114,ORD-002855,CUS-0105,2025-10-10,Bank Transfer,966880.76
PAY-0002993,INV-002114,ORD-002855,CUS-0105,2025-12-15,Cash,582945.99
PAY-0002994,INV-002115,ORD-002857,CUS-0062,2026-09-01,Bank Transfer,209001.6
PAY-0002995,INV-002116,ORD-002861,CUS-0112,2026-08-16,Bank Transfer,448119.75
PAY-0002996,INV-002117,ORD-002862,CUS-0094,2026-06-28,Bank Transfer,436175.2
PAY-0002997,INV-002118,ORD-002863,CUS-0071,2026-02-23,Bank Transfer,396378.22
PAY-0002998,INV-002119,ORD-002865,CUS-0028,2025-12-05,Online Transfer,995165.26
PAY-0002999,INV-002119,ORD-002865,CUS-0028,2026-07-31,Bank Transfer,2619593.64
PAY-0003000,INV-002120,ORD-002867,CUS-0082,2026-08-30,Online Transfer,71553.6
PAY-0003001,INV-002121,ORD-002869,CUS-0052,2026-05-27,Cash,402079.4
PAY-0003002,INV-002122,ORD-002871,CUS-0092,2026-08-26,Bank Transfer,29890.62
PAY-0003003,INV-002123,ORD-002872,CUS-0046,2026-04-11,Cheque,2499174.24
PAY-0003004,INV-002123,ORD-002872,CUS-0046,2026-08-07,Cheque,719277.24
PAY-0003005,INV-002124,ORD-002875,CUS-0083,2026-08-28,Bank Transfer,648836.28
PAY-0003006,INV-002125,ORD-002876,CUS-0080,2026-08-20,Bank Transfer,163179.25
PAY-0003007,INV-002126,ORD-002877,CUS-0101,2026-06-23,Bank Transfer,154007.7
PAY-0003008,INV-002127,ORD-002878,CUS-0037,2026-05-19,Bank Transfer,301035.7
PAY-0003009,INV-002128,ORD-002879,CUS-0088,2026-09-01,Bank Transfer,41299.15
PAY-0003010,INV-002129,ORD-002880,CUS-0089,2026-02-16,Cheque,3778413.1
PAY-0003011,INV-002130,ORD-002881,CUS-0117,2026-08-19,Bank Transfer,97161.25
PAY-0003012,INV-002130,ORD-002881,CUS-0117,2026-08-29,Online Transfer,337323.6
PAY-0003013,INV-002131,ORD-002883,CUS-0029,2026-04-07,Online Transfer,28096.81
PAY-0003014,INV-002131,ORD-002883,CUS-0029,2026-04-17,Bank Transfer,209083.19
PAY-0003015,INV-002132,ORD-002884,CUS-0014,2026-03-21,Bank Transfer,938026.25
PAY-0003016,INV-002133,ORD-002885,CUS-0075,2026-08-28,Bank Transfer,176286.7
PAY-0003017,INV-002133,ORD-002885,CUS-0075,2026-08-28,Online Transfer,282631.68
PAY-0003018,INV-002133,ORD-002885,CUS-0075,2026-08-28,Bank Transfer,473749.27
PAY-0003019,INV-002134,ORD-002886,CUS-0049,2026-06-05,Bank Transfer,2086517.3
PAY-0003020,INV-002135,ORD-002889,CUS-0011,2026-09-01,Bank Transfer,874083.36
PAY-0003021,INV-002135,ORD-002889,CUS-0011,2026-09-01,Cheque,51347.14
PAY-0003022,INV-002135,ORD-002889,CUS-0011,2026-09-01,Online Transfer,445071.65
PAY-0003023,INV-002136,ORD-002890,CUS-0058,2025-09-24,Online Transfer,415656.47
PAY-0003024,INV-002137,ORD-002891,CUS-0047,2026-07-21,Bank Transfer,463076.25
PAY-0003025,INV-002138,ORD-002892,CUS-0113,2026-07-09,Online Transfer,631485.85
PAY-0003026,INV-002139,ORD-002893,CUS-0003,2026-07-19,Cheque,593643.25
PAY-0003027,INV-002140,ORD-002894,CUS-0065,2026-08-24,Bank Transfer,59101.65
PAY-0003028,INV-002141,ORD-002895,CUS-0052,2026-07-22,Cash,32062.0
PAY-0003029,INV-002142,ORD-002896,CUS-0008,2026-04-24,Bank Transfer,191127.6
PAY-0003030,INV-002143,ORD-002897,CUS-0074,2026-03-02,Bank Transfer,590264.75
PAY-0003031,INV-002143,ORD-002897,CUS-0074,2026-03-28,Bank Transfer,782662.3
PAY-0003032,INV-002144,ORD-002898,CUS-0050,2026-05-01,Bank Transfer,2649549.83
PAY-0003033,INV-002144,ORD-002898,CUS-0050,2026-06-04,Bank Transfer,350039.67
PAY-0003034,INV-002145,ORD-002899,CUS-0004,2026-08-08,Cheque,480628.75
PAY-0003035,INV-002146,ORD-002900,CUS-0075,2026-08-03,Online Transfer,2027732.65
PAY-0003036,INV-002147,ORD-002901,CUS-0113,2025-09-07,Cheque,68356.23
PAY-0003037,INV-002147,ORD-002901,CUS-0113,2026-07-29,Bank Transfer,1334224.22
PAY-0003038,INV-002148,ORD-002902,CUS-0059,2026-03-23,Bank Transfer,1029647.35
PAY-0003039,INV-002149,ORD-002905,CUS-0075,2025-10-19,Bank Transfer,2119666.45
PAY-0003040,INV-002150,ORD-002906,CUS-0001,2026-06-12,Cheque,4300599.97
PAY-0003041,INV-002151,ORD-002909,CUS-0025,2025-09-28,Bank Transfer,16005.55
PAY-0003042,INV-002151,ORD-002909,CUS-0025,2026-02-16,Cheque,8017.65
PAY-0003043,INV-002152,ORD-002910,CUS-0050,2026-06-28,Bank Transfer,4375015.2
PAY-0003044,INV-002153,ORD-002911,CUS-0025,2025-08-05,Bank Transfer,185643.5
PAY-0003045,INV-002154,ORD-002912,CUS-0033,2026-05-30,Cheque,96361.6
PAY-0003046,INV-002155,ORD-002913,CUS-0044,2025-06-19,Cheque,2632032.43
PAY-0003047,INV-002155,ORD-002913,CUS-0044,2025-07-16,Bank Transfer,320354.01
PAY-0003048,INV-002155,ORD-002913,CUS-0044,2026-02-26,Bank Transfer,2963702.86
PAY-0003049,INV-002156,ORD-002914,CUS-0066,2026-04-02,Bank Transfer,72935.78
PAY-0003050,INV-002156,ORD-002914,CUS-0066,2026-05-09,Cheque,90898.37
PAY-0003051,INV-002157,ORD-002915,CUS-0054,2026-06-08,Bank Transfer,58527.9
PAY-0003052,INV-002158,ORD-002918,CUS-0053,2025-10-30,Bank Transfer,5443052.38
PAY-0003053,INV-002159,ORD-002919,CUS-0106,2025-12-21,Cheque,186982.8
PAY-0003054,INV-002160,ORD-002920,CUS-0066,2026-03-11,Online Transfer,79736.9
PAY-0003055,INV-002161,ORD-002921,CUS-0056,2025-08-29,Bank Transfer,264963.1
PAY-0003056,INV-002162,ORD-002922,CUS-0098,2026-06-10,Bank Transfer,308080.3
PAY-0003057,INV-002163,ORD-002923,CUS-0075,2026-02-05,Bank Transfer,135393.2
PAY-0003058,INV-002164,ORD-002924,CUS-0081,2026-09-01,Bank Transfer,3232349.66
PAY-0003059,INV-002165,ORD-002925,CUS-0024,2026-01-25,Online Transfer,1095709.65
PAY-0003060,INV-002166,ORD-002926,CUS-0052,2026-08-11,Cheque,1545286.7
PAY-0003061,INV-002167,ORD-002927,CUS-0032,2026-05-03,Bank Transfer,168990.75
PAY-0003062,INV-002168,ORD-002928,CUS-0002,2026-01-25,Online Transfer,4513333.8
PAY-0003063,INV-002168,ORD-002928,CUS-0002,2026-02-26,Cheque,1429597.55
PAY-0003064,INV-002169,ORD-002929,CUS-0097,2026-07-17,Online Transfer,566488.5
PAY-0003065,INV-002170,ORD-002930,CUS-0081,2025-10-20,Bank Transfer,2349798.9
PAY-0003066,INV-002171,ORD-002932,CUS-0054,2026-06-27,Bank Transfer,217577.25
PAY-0003067,INV-002172,ORD-002933,CUS-0035,2026-06-20,Bank Transfer,739954.4
PAY-0003068,INV-002173,ORD-002935,CUS-0098,2026-08-03,Cheque,542646.6
PAY-0003069,INV-002174,ORD-002937,CUS-0065,2026-07-08,Cheque,93031.1
PAY-0003070,INV-002175,ORD-002938,CUS-0039,2026-07-09,Cheque,140341.44
PAY-0003071,INV-002175,ORD-002938,CUS-0039,2026-08-22,Online Transfer,714990.41
PAY-0003072,INV-002176,ORD-002939,CUS-0033,2026-08-31,Bank Transfer,896032.07
PAY-0003073,INV-002176,ORD-002939,CUS-0033,2026-08-31,Online Transfer,213546.12
PAY-0003074,INV-002177,ORD-002941,CUS-0107,2026-07-27,Bank Transfer,7782.07
PAY-0003075,INV-002178,ORD-002942,CUS-0096,2026-08-01,Cheque,1066911.0
PAY-0003076,INV-002178,ORD-002942,CUS-0096,2026-08-21,Cheque,656931.82
PAY-0003077,INV-002179,ORD-002943,CUS-0089,2026-03-02,Cheque,10459148.3
PAY-0003078,INV-002180,ORD-002944,CUS-0007,2026-08-08,Online Transfer,695079.0
PAY-0003079,INV-002181,ORD-002945,CUS-0108,2026-06-05,Online Transfer,452615.55
PAY-0003080,INV-002182,ORD-002946,CUS-0055,2026-08-12,Cheque,6607105.75
PAY-0003081,INV-002183,ORD-002947,CUS-0076,2025-12-28,Cheque,2745180.23
PAY-0003082,INV-002183,ORD-002947,CUS-0076,2026-08-15,Bank Transfer,998221.09
PAY-0003083,INV-002184,ORD-002948,CUS-0067,2026-03-17,Online Transfer,5102048.6
PAY-0003084,INV-002185,ORD-002949,CUS-0094,2026-04-29,Bank Transfer,528238.8
PAY-0003085,INV-002186,ORD-002950,CUS-0050,2026-07-21,Bank Transfer,1575243.95
PAY-0003086,INV-002187,ORD-002951,CUS-0058,2026-05-05,Bank Transfer,2614483.23
PAY-0003087,INV-002188,ORD-002952,CUS-0037,2026-01-24,Bank Transfer,2383434.8
PAY-0003088,INV-002189,ORD-002953,CUS-0087,2026-03-09,Cheque,864403.1
PAY-0003089,INV-002190,ORD-002954,CUS-0057,2026-04-21,Bank Transfer,265176.04
PAY-0003090,INV-002190,ORD-002954,CUS-0057,2026-08-12,Bank Transfer,151151.56
PAY-0003091,INV-002191,ORD-002956,CUS-0071,2026-01-18,Bank Transfer,780894.5
PAY-0003092,INV-002192,ORD-002957,CUS-0040,2026-06-21,Cheque,611893.95
PAY-0003093,INV-002192,ORD-002957,CUS-0040,2026-07-21,Bank Transfer,29359.73
PAY-0003094,INV-002192,ORD-002957,CUS-0040,2026-08-18,Bank Transfer,21593.62
PAY-0003095,INV-002193,ORD-002959,CUS-0115,2025-08-25,Online Transfer,517609.71
PAY-0003096,INV-002193,ORD-002959,CUS-0115,2025-09-18,Online Transfer,803671.69
PAY-0003097,INV-002194,ORD-002960,CUS-0075,2026-06-07,Online Transfer,1879235.55
PAY-0003098,INV-002195,ORD-002961,CUS-0049,2025-06-21,Cheque,3524347.3
PAY-0003099,INV-002196,ORD-002962,CUS-0084,2025-10-23,Bank Transfer,67788.11
PAY-0003100,INV-002196,ORD-002962,CUS-0084,2025-11-23,Cheque,169444.99
PAY-0003101,INV-002197,ORD-002964,CUS-0035,2026-08-13,Cheque,5621000.8
PAY-0003102,INV-002198,ORD-002965,CUS-0010,2025-11-16,Bank Transfer,6877.6
PAY-0003103,INV-002199,ORD-002967,CUS-0037,2026-07-27,Bank Transfer,524014.4
PAY-0003104,INV-002200,ORD-002968,CUS-0039,2026-07-30,Bank Transfer,315732.99
PAY-0003105,INV-002200,ORD-002968,CUS-0039,2026-08-19,Bank Transfer,620030.61
PAY-0003106,INV-002201,ORD-002969,CUS-0097,2026-05-18,Bank Transfer,178443.74
PAY-0003107,INV-002201,ORD-002969,CUS-0097,2026-07-07,Online Transfer,209920.81
PAY-0003108,INV-002202,ORD-002970,CUS-0074,2026-05-19,Online Transfer,3139676.15
PAY-0003109,INV-002203,ORD-002971,CUS-0001,2026-05-04,Bank Transfer,2461804.5
PAY-0003110,INV-002204,ORD-002972,CUS-0061,2026-02-08,Bank Transfer,256385.98
PAY-0003111,INV-002205,ORD-002973,CUS-0097,2026-04-20,Bank Transfer,1261184.5
PAY-0003112,INV-002205,ORD-002973,CUS-0097,2026-08-16,Bank Transfer,8753.62
PAY-0003113,INV-002206,ORD-002974,CUS-0071,2026-04-18,Bank Transfer,1898063.93
PAY-0003114,INV-002207,ORD-002975,CUS-0064,2026-05-01,Bank Transfer,743625.55
PAY-0003115,INV-002207,ORD-002975,CUS-0064,2026-05-01,Online Transfer,591715.55
PAY-0003116,INV-002208,ORD-002976,CUS-0089,2026-05-11,Bank Transfer,6710269.12
PAY-0003117,INV-002209,ORD-002977,CUS-0037,2026-03-24,Bank Transfer,1959513.9
PAY-0003118,INV-002210,ORD-002978,CUS-0050,2026-08-25,Cheque,525424.5
PAY-0003119,INV-002211,ORD-002979,CUS-0047,2026-05-12,Bank Transfer,214240.35
PAY-0003120,INV-002211,ORD-002979,CUS-0047,2026-07-27,Online Transfer,60717.27
PAY-0003121,INV-002211,ORD-002979,CUS-0047,2026-08-02,Cheque,715077.13
PAY-0003122,INV-002212,ORD-002980,CUS-0011,2025-11-05,Bank Transfer,817421.4
PAY-0003123,INV-002213,ORD-002981,CUS-0055,2025-11-05,Cheque,436030.89
PAY-0003124,INV-002213,ORD-002981,CUS-0055,2026-02-07,Cheque,3066875.81
PAY-0003125,INV-002214,ORD-002982,CUS-0112,2026-08-29,Cheque,355257.44
PAY-0003126,INV-002215,ORD-002983,CUS-0001,2026-01-22,Online Transfer,739972.1
PAY-0003127,INV-002216,ORD-002984,CUS-0011,2026-07-20,Cheque,72157.26
PAY-0003128,INV-002216,ORD-002984,CUS-0011,2026-07-26,Bank Transfer,2005757.25
PAY-0003129,INV-002217,ORD-002987,CUS-0005,2026-08-12,Bank Transfer,1812379.64
PAY-0003130,INV-002217,ORD-002987,CUS-0005,2026-08-27,Bank Transfer,443150.53
PAY-0003131,INV-002218,ORD-002988,CUS-0002,2025-12-02,Bank Transfer,281202.85
PAY-0003132,INV-002219,ORD-002990,CUS-0055,2025-11-20,Cash,370580.29
PAY-0003133,INV-002219,ORD-002990,CUS-0055,2026-01-07,Cheque,1739737.61
PAY-0003134,INV-002220,ORD-002991,CUS-0014,2026-03-26,Online Transfer,207532.5
PAY-0003135,INV-002221,ORD-002993,CUS-0018,2026-08-25,Cheque,202390.65
PAY-0003136,INV-002222,ORD-002995,CUS-0068,2026-04-08,Cheque,165689.7
PAY-0003137,INV-002223,ORD-002996,CUS-0045,2026-06-19,Online Transfer,731865.58
PAY-0003138,INV-002223,ORD-002996,CUS-0045,2026-07-26,Online Transfer,180345.22
PAY-0003139,INV-002224,ORD-002997,CUS-0103,2026-04-28,Bank Transfer,2986656.7
PAY-0003140,INV-002225,ORD-002998,CUS-0007,2026-08-05,Cheque,109312.1
PAY-0003141,INV-002226,ORD-003001,CUS-0095,2026-07-05,Online Transfer,449607.83
PAY-0003142,INV-002227,ORD-003002,CUS-0036,2026-05-03,Cheque,3250841.0
PAY-0003143,INV-002228,ORD-003004,CUS-0095,2026-01-27,Online Transfer,74174.07
PAY-0003144,INV-002228,ORD-003004,CUS-0095,2026-08-16,Bank Transfer,408469.53
PAY-0003145,INV-002229,ORD-003005,CUS-0064,2026-09-01,Bank Transfer,623681.41
PAY-0003146,INV-002230,ORD-003007,CUS-0092,2026-02-04,Cheque,596759.3
PAY-0003147,INV-002230,ORD-003007,CUS-0092,2026-05-20,Bank Transfer,187496.33
PAY-0003148,INV-002230,ORD-003007,CUS-0092,2026-07-12,Bank Transfer,194732.84
PAY-0003149,INV-002231,ORD-003009,CUS-0078,2025-10-17,Online Transfer,751915.18
PAY-0003150,INV-002232,ORD-003011,CUS-0120,2026-03-13,Bank Transfer,2629918.61
PAY-0003151,INV-002232,ORD-003011,CUS-0120,2026-07-08,Cheque,790818.79
PAY-0003152,INV-002233,ORD-003014,CUS-0074,2026-04-02,Bank Transfer,4404683.35
PAY-0003153,INV-002234,ORD-003015,CUS-0044,2026-02-06,Cheque,3424405.55
PAY-0003154,INV-002234,ORD-003015,CUS-0044,2026-06-21,Bank Transfer,1719226.25
